dispnum3,incidnum3,dispnum4,incidnum4,stday,stmon,styear,endday,endmon,endyear,duration,tbi,fatality,fatalpre,action,hostlev,numa,revtype1,revtype2,version
4154,4154002,-9,-9,-9,4,1997,-9,4,1997,-9,-9,0,0,7,3,1,2,0,4.3000002
4154,4154003,-9,-9,-9,5,1997,-9,5,1997,-9,-9,0,0,16,4,1,2,0,4.3000002
4155,4155001,-9,-9,8,8,1999,-9,8,1999,-9,-9,0,0,15,4,1,2,0,4.3000002
4157,4156001,-9,-9,3,6,2000,3,6,2000,1,1,0,0,7,3,1,2,0,4.3000002
4157,4156002,-9,-9,4,6,2000,-9,6,2000,-9,1,0,0,11,3,1,2,0,4.3000002
4157,4156003,-9,-9,5,6,2000,-9,6,2000,-9,5,0,0,11,3,1,2,0,4.3000002
4157,4156004,-9,-9,10,6,2000,-9,6,2000,-9,0,0,0,12,3,1,2,0,4.3000002
4157,4156005,-9,-9,10,6,2000,-9,6,2000,-9,-9,0,0,12,3,1,2,0,4.3000002
4157,4156006,-9,-9,-9,9,2000,-9,9,2000,-9,-9,0,0,12,3,1,2,0,4.3000002
4158,4158001,-9,-9,20,3,1995,4,5,1995,46,107,0,0,14,4,1,0,0,4.3000002
4158,4158002,-9,-9,5,7,1995,10,7,1995,6,-9,0,0,14,4,1,0,0,4.3000002
4159,4159001,-9,-9,5,9,1995,5,9,1995,1,-9,0,0,11,3,1,4,0,4.3000002
4160,4160001,-9,-9,8,8,1998,25,11,1998,110,-9,0,0,15,4,1,2,0,4.3000002
4160,4160002,-9,-9,-9,8,1998,-9,9,1998,-9,-9,0,0,11,3,1,2,0,4.3000002
4160,4160003,-9,-9,-9,9,1998,-9,9,1998,-9,-9,0,0,11,3,1,4,0,4.3000002
4160,4160004,-9,-9,1,9,1998,-9,11,1998,-9,14,0,0,7,3,1,4,3,4.3000002
4160,4160005,-9,-9,15,9,1998,-9,11,1998,-9,0,0,0,8,3,1,4,3,4.3000002
4160,4160006,-9,-9,15,9,1998,15,9,1998,1,9,0,0,1,2,1,4,0,4.3000002
4160,4160008,-9,-9,2,10,1998,2,10,1998,1,6,0,0,12,3,1,4,0,4.3000002
4160,4160009,-9,-9,8,10,1998,8,10,1998,1,-9,-9,-9,17,4,1,4,0,4.3000002
4161,4161001,-9,-9,16,5,1999,16,5,1999,1,-9,-9,-9,16,4,1,3,0,4.3000002
4162,4162001,-9,-9,7,9,1994,9,9,1994,3,1,0,0,7,3,1,3,0,4.3000002
4162,4162002,-9,-9,8,9,1994,9,9,1994,2,-9,0,0,11,3,1,2,0,4.3000002
4164,4164001,-9,-9,14,2,1994,31,5,1994,107,-9,0,0,7,3,1,1,0,4.3000002
4165,4165001,-9,-9,12,6,1995,13,6,1995,2,-9,1,-9,17,4,1,1,0,4.3000002
4166,4166001,-9,-9,3,2,1996,3,2,1996,1,72,1,-9,17,4,1,1,0,4.3000002
4166,4166002,-9,-9,15,4,1996,8,5,1996,24,-9,3,-9,17,4,1,1,0,4.3000002
4166,4166003,-9,-9,-9,5,1996,-9,5,1996,-9,-9,0,0,11,3,1,1,0,4.3000002
4166,4166004,-9,-9,14,5,1996,-9,5,1996,-9,354,0,0,11,3,1,1,0,4.3000002
4166,4166005,-9,-9,3,5,1997,4,5,1997,2,-9,-9,-9,17,4,1,1,0,4.3000002
4168,4168001,-9,-9,13,5,1995,13,5,1995,1,-9,1,11,17,4,1,4,0,4.3000002
4169,4169001,-9,-9,20,1,1994,20,1,1994,1,-9,0,0,12,3,1,4,0,4.3000002
4170,4170001,-9,-9,17,11,1996,-9,11,1996,-9,11,0,0,11,3,1,4,0,4.3000002
4170,4170002,-9,-9,28,11,1996,10,12,1996,13,-9,0,0,16,4,1,4,0,4.3000002
4171,4171001,-9,-9,9,1,1997,11,1,1997,3,98,0,0,15,4,1,2,0,4.3000002
4171,4171002,-9,-9,17,4,1997,30,4,1997,14,7,0,0,15,4,1,2,0,4.3000002
4171,4171003,-9,-9,24,4,1997,30,4,1997,7,28,0,0,15,4,1,2,0,4.3000002
4171,4171004,-9,-9,22,5,1997,22,5,1997,1,7,0,0,15,4,1,2,0,4.3000002
4171,4171005,-9,-9,29,5,1997,29,5,1997,1,0,0,0,7,3,1,2,0,4.3000002
4171,4171006,-9,-9,29,5,1997,29,5,1997,1,0,0,0,16,4,1,2,0,4.3000002
4171,4171007,-9,-9,29,5,1997,2,6,1997,5,-9,0,0,15,4,1,2,0,4.3000002
4171,4171008,-9,-9,-9,8,1997,-9,8,1997,-9,-9,0,0,15,4,1,2,0,4.3000002
4171,4171009,-9,-9,6,8,1997,-9,8,1997,-9,-9,0,0,15,4,1,2,0,4.3000002
4172,4172001,-9,-9,6,2,1997,6,2,1997,1,-9,0,0,16,4,1,4,0,4.3000002
4173,4173001,-9,-9,13,7,1996,13,7,1996,1,-9,0,0,16,4,1,1,0,4.3000002
4174,4174001,-9,-9,15,8,1997,-9,8,1997,-9,-9,0,0,15,4,1,2,0,4.3000002
4175,4175001,-9,-9,13,2,1998,13,2,1998,1,-9,-9,-9,17,4,1,1,0,4.3000002
4175,4175003,-9,-9,10,12,1998,10,12,1998,1,43,0,0,17,4,1,1,0,4.3000002
4175,4175004,-9,-9,22,1,1999,23,1,1999,2,9,0,0,17,4,1,1,0,4.3000002
4175,4175005,-9,-9,31,1,1999,31,1,1999,1,-9,-9,-9,17,4,1,1,0,4.3000002
4175,4175006,-9,-9,-9,2,1999,-9,2,1999,-9,-9,-9,-9,16,4,1,1,0,4.3000002
4175,4175007,-9,-9,25,2,1999,25,2,1999,1,44,0,0,17,4,1,1,0,4.3000002
4175,4175008,-9,-9,10,4,1999,10,4,1999,1,64,1,1,17,4,1,1,0,4.3000002
4175,4175009,-9,-9,13,6,1999,18,6,1999,6,1,-9,-9,17,4,1,1,0,4.3000002
4175,4175010,-9,-9,14,6,1999,18,6,1999,5,8,-9,-9,17,4,1,1,0,4.3000002
4175,4175011,-9,-9,22,6,1999,22,6,1999,1,4,-9,-9,16,4,1,1,0,4.3000002
4175,4175012,-9,-9,26,6,1999,27,6,1999,2,44,0,0,17,4,1,1,0,4.3000002
4175,4175013,-9,-9,9,8,1999,9,8,1999,1,13,0,0,17,4,1,1,0,4.3000002
4175,4175014,-9,-9,22,8,1999,23,8,1999,2,3,-9,-9,17,4,1,1,0,4.3000002
4175,4175015,-9,-9,25,8,1999,26,8,1999,2,37,-9,-9,17,4,1,1,0,4.3000002
4175,4175016,-9,-9,1,10,1999,1,10,1999,1,-9,0,0,17,4,1,1,0,4.3000002
4176,4176001,-9,-9,25,5,1997,-9,5,1997,-9,0,0,0,11,3,1,2,0,4.3000002
4176,4176002,-9,-9,25,5,1997,-9,5,1997,-9,-9,0,0,8,3,4,2,0,4.3000002
4177,4177001,-9,-9,29,10,1999,-9,10,1999,-9,-9,0,0,14,4,1,4,0,4.3000002
4179,4179001,-9,-9,15,8,1999,15,8,1999,1,48,0,0,16,4,1,4,0,4.3000002
4179,4179002,-9,-9,2,10,1999,3,10,1999,2,-9,0,0,16,4,1,4,0,4.3000002
4180,4180001,-9,-9,14,5,1999,-9,5,1999,-9,59,0,0,7,3,1,1,0,4.3000002
4180,4180002,-9,-9,12,7,1999,15,7,1999,4,-9,0,0,7,3,1,1,0,4.3000002
4182,4182001,50201,50201001,6,4,1993,6,4,1993,1,97,0,0,12,3,1,2,0,4.3000002
4182,4182002,50201,50201002,12,7,1993,15,7,1993,4,0,0,0,7,3,1,2,0,4.3000002
4182,4182003,50201,50201003,12,7,1993,15,7,1993,4,6,0,0,7,3,1,2,0,4.3000002
4182,4182004,50201,50201004,18,7,1993,18,7,1993,1,5,0,0,1,2,1,2,0,4.3000002
4182,4182005,50201,50201005,23,7,1993,31,7,1993,9,0,1,5,16,4,1,2,0,4.3000002
4182,4182006,50201,50201006,23,7,1993,31,7,1993,9,7,1,14,17,4,1,2,0,4.3000002
4182,4182007,50201,50201007,30,7,1993,30,7,1993,1,20,0,0,11,3,1,2,0,4.3000002
4182,4182008,50201,50201008,19,8,1993,19,8,1993,1,0,-9,-9,16,4,1,2,0,4.3000002
4182,4182009,50201,50201009,19,8,1993,19,8,1993,1,116,0,0,7,3,1,2,0,4.3000002
4182,4182010,50201,50201010,13,12,1993,13,12,1993,1,16,0,0,14,4,1,2,0,4.3000002
4182,4182011,50201,50201011,29,12,1993,29,12,1993,1,6,0,0,16,4,1,2,0,4.3000002
4182,4182012,50201,50201012,4,1,1994,4,1,1994,1,2,0,0,16,4,1,2,0,4.3000002
4182,4182013,50201,50201013,6,1,1994,6,1,1994,1,13,0,0,16,4,1,2,0,4.3000002
4182,4182014,50201,50201014,19,1,1994,19,1,1994,1,19,0,0,16,4,1,2,0,4.3000002
4182,4182015,50201,50201015,7,2,1994,7,2,1994,1,10,-9,-9,16,4,1,2,0,4.3000002
4182,4182016,50201,50201016,17,2,1994,17,2,1994,1,2,-9,-9,16,4,1,2,0,4.3000002
4182,4182017,50201,50201017,19,2,1994,19,2,1994,1,3,0,0,16,4,1,2,0,4.3000002
4182,4182018,50201,50201018,22,2,1994,22,2,1994,1,5,0,0,16,4,1,2,0,4.3000002
4182,4182019,50201,50201019,27,2,1994,1,3,1994,3,9,0,0,16,4,1,2,0,4.3000002
4182,4182020,50201,50201020,8,3,1994,12,3,1994,5,9,-9,-9,16,4,1,2,0,4.3000002
4182,4182021,50201,50201021,17,3,1994,31,3,1994,15,20,-9,-9,16,4,1,2,0,4.3000002
4182,4182022,50201,50201022,6,4,1994,10,4,1994,5,8,0,0,16,4,1,2,0,4.3000002
4182,4182023,50201,50201023,14,4,1994,15,4,1994,2,5,-9,-9,16,4,1,2,0,4.3000002
4182,4182024,50201,50201024,19,4,1994,21,4,1994,3,6,0,0,16,4,1,2,0,4.3000002
4182,4182025,50201,50201025,25,4,1994,28,4,1994,4,15,0,0,16,4,1,2,0,4.3000002
4182,4182026,50201,50201026,10,5,1994,27,5,1994,18,13,0,0,16,4,1,2,0,4.3000002
4182,4182027,50201,50201027,23,5,1994,23,5,1994,1,9,0,0,1,2,1,2,0,4.3000002
4182,4182028,50201,50201028,1,6,1994,12,6,1994,12,1,0,0,16,4,1,2,0,4.3000002
4182,4182029,50201,50201029,2,6,1994,2,6,1994,1,0,0,0,16,4,1,2,0,4.3000002
4182,4182030,50201,50201030,2,6,1994,2,6,1994,1,14,0,0,17,4,1,2,0,4.3000002
4182,4182031,50201,50201031,16,6,1994,24,6,1994,9,14,1,1,16,4,1,2,0,4.3000002
4182,4182032,50201,50201032,30,6,1994,30,6,1994,1,2,0,0,17,4,1,2,0,4.3000002
4182,4182033,50201,50201033,2,7,1994,13,7,1994,12,15,0,0,16,4,1,2,0,4.3000002
4182,4182034,50201,50201034,17,7,1994,18,7,1994,2,1,0,0,16,4,1,2,0,4.3000002
4182,4182035,50201,50201035,18,7,1994,18,7,1994,1,2,0,0,16,4,1,2,0,4.3000002
4182,4182036,50201,50201036,20,7,1994,20,7,1994,1,3,0,0,17,4,1,2,0,4.3000002
4182,4182037,50201,50201037,23,7,1994,-9,7,1994,-9,1,0,0,15,4,1,2,0,4.3000002
4182,4182038,50201,50201038,24,7,1994,31,7,1994,8,1,0,0,16,4,1,2,0,4.3000002
4182,4182039,50201,50201039,25,7,1994,26,7,1994,2,8,0,0,16,4,1,2,0,4.3000002
4182,4182040,50201,50201040,2,8,1994,9,8,1994,8,9,0,0,16,4,1,2,0,4.3000002
4182,4182041,50201,50201041,11,8,1994,12,8,1994,2,4,0,0,16,4,1,2,0,4.3000002
4182,4182042,50201,50201042,15,8,1994,20,8,1994,6,7,0,0,16,4,1,2,0,4.3000002
4182,4182043,50201,50201043,22,8,1994,3,9,1994,13,0,0,0,16,4,1,2,0,4.3000002
4182,4182044,50201,50201044,22,8,1994,22,8,1994,1,17,0,0,7,3,1,2,0,4.3000002
4182,4182045,50201,50201045,8,9,1994,8,9,1994,1,2,0,0,16,4,1,2,0,4.3000002
4182,4182046,50201,50201046,10,9,1994,10,9,1994,1,3,0,0,16,4,1,2,0,4.3000002
4182,4182047,50201,50201047,13,9,1994,13,9,1994,1,3,0,0,16,4,1,2,0,4.3000002
4182,4182048,50201,50201048,16,9,1994,16,9,1994,1,3,0,0,16,4,1,2,0,4.3000002
4182,4182049,50201,50201049,19,9,1994,23,9,1994,5,7,0,0,16,4,1,2,0,4.3000002
4182,4182050,50201,50201050,26,9,1994,28,9,1994,3,6,0,0,16,4,1,2,0,4.3000002
4182,4182051,50201,50201051,2,10,1994,2,10,1994,1,4,0,0,16,4,1,2,0,4.3000002
4182,4182052,50201,50201052,6,10,1994,6,10,1994,1,13,0,0,16,4,1,2,0,4.3000002
4182,4182053,50201,50201053,19,10,1994,22,10,1994,4,7,0,0,16,4,1,2,0,4.3000002
4182,4182054,50201,50201054,26,10,1994,4,11,1994,10,13,0,0,16,4,1,2,0,4.3000002
4182,4182055,50201,50201055,8,11,1994,16,11,1994,9,13,0,0,16,4,1,2,0,4.3000002
4182,4182056,50201,50201056,21,11,1994,23,11,1994,3,7,0,0,16,4,1,2,0,4.3000002
4182,4182057,50201,50201057,28,11,1994,29,11,1994,2,6,0,0,16,4,1,2,0,4.3000002
4182,4182058,50201,50201058,4,12,1994,6,12,1994,3,5,0,0,16,4,1,2,0,4.3000002
4182,4182059,50201,50201059,9,12,1994,15,12,1994,7,10,0,0,16,4,1,2,0,4.3000002
4182,4182060,50201,50201060,19,12,1994,20,12,1994,2,4,0,0,16,4,1,2,0,4.3000002
4182,4182061,50201,50201061,23,12,1994,24,12,1994,2,5,0,0,16,4,1,2,0,4.3000002
4182,4182062,50201,50201062,28,12,1994,29,12,1994,2,8,0,0,16,4,1,2,0,4.3000002
4182,4182063,50201,50201063,5,1,1995,12,1,1995,8,10,0,0,16,4,1,2,0,4.3000002
4182,4182064,50201,50201064,15,1,1995,16,1,1995,2,4,0,0,16,4,1,2,0,4.3000002
4182,4182065,50201,50201065,19,1,1995,20,1,1995,2,6,0,0,16,4,1,2,0,4.3000002
4182,4182066,50201,50201066,25,1,1995,25,1,1995,1,5,0,0,16,4,1,2,0,4.3000002
4182,4182067,50201,50201067,30,1,1995,31,1,1995,2,4,0,0,16,4,1,2,0,4.3000002
4182,4182068,50201,50201068,3,2,1995,11,3,1995,37,41,-9,-9,16,4,1,2,0,4.3000002
4182,4182069,50201,50201069,16,3,1995,26,4,1995,42,7,0,0,16,4,1,2,0,4.3000002
4182,4182070,50201,50201070,23,3,1995,23,3,1995,1,39,0,0,16,4,1,2,0,4.3000002
4182,4182071,50201,50201071,1,5,1995,13,5,1995,13,15,0,0,16,4,1,2,0,4.3000002
4182,4182072,50201,50201072,16,5,1995,17,5,1995,2,6,0,0,16,4,1,2,0,4.3000002
4182,4182073,50201,50201073,22,5,1995,22,5,1995,1,0,0,0,16,4,2,2,0,4.3000002
4182,4182074,50201,50201074,22,5,1995,22,5,1995,1,3,0,0,16,4,1,2,0,4.3000002
4182,4182075,50201,50201075,25,5,1995,25,5,1995,1,4,0,0,16,4,1,2,0,4.3000002
4182,4182076,50201,50201076,29,5,1995,6,6,1995,9,11,0,0,16,4,1,2,0,4.3000002
4182,4182077,50201,50201077,9,6,1995,9,6,1995,1,5,1,1,16,4,1,2,0,4.3000002
4182,4182078,50201,50201078,14,6,1995,23,6,1995,10,93,0,0,16,4,1,2,0,4.3000002
4182,4182079,50201,50201079,15,9,1995,15,9,1995,1,0,0,0,16,4,1,2,0,4.3000002
4182,4182080,50201,50201080,15,9,1995,15,9,1995,1,76,0,0,16,4,1,2,0,4.3000002
4182,4182081,50201,50201081,30,11,1995,2,12,1996,369,48,0,0,16,4,1,2,0,4.3000002
4182,4182082,50201,50201082,17,1,1996,7,2,1996,22,14,0,0,16,4,1,2,0,4.3000002
4182,4182083,50201,50201083,31,1,1996,31,1,1996,1,3,0,0,12,3,1,2,0,4.3000002
4182,4182084,50201,50201084,3,2,1996,11,2,1996,9,3,0,0,16,4,1,2,0,4.3000002
4182,4182085,50201,50201085,6,2,1996,6,2,1996,1,6,0,0,12,3,1,2,0,4.3000002
4182,4182086,50201,50201086,12,2,1996,12,2,1996,1,2,0,0,12,3,1,2,0,4.3000002
4182,4182087,50201,50201087,14,2,1996,29,2,1996,16,1,-9,-9,16,4,1,2,0,4.3000002
4182,4182088,50201,50201088,15,2,1996,15,2,1996,1,5,0,0,12,3,1,2,0,4.3000002
4182,4182089,50201,50201089,20,2,1996,20,2,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182090,50201,50201090,21,2,1996,21,2,1996,1,12,0,0,12,3,1,2,0,4.3000002
4182,4182091,50201,50201091,4,3,1996,15,3,1996,12,2,0,0,16,4,1,2,0,4.3000002
4182,4182092,50201,50201092,6,3,1996,6,3,1996,1,1,0,0,11,3,1,2,0,4.3000002
4182,4182093,50201,50201093,7,3,1996,7,3,1996,1,6,0,0,12,3,1,2,0,4.3000002
4182,4182094,50201,50201094,13,3,1996,13,3,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182095,50201,50201095,14,3,1996,14,3,1996,1,4,0,0,12,3,1,2,0,4.3000002
4182,4182096,50201,50201096,18,3,1996,18,3,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182097,50201,50201097,19,3,1996,19,3,1996,1,19,0,0,11,3,1,2,0,4.3000002
4182,4182098,50201,50201098,7,4,1996,26,4,1996,20,2,1,2,16,4,1,2,0,4.3000002
4182,4182099,50201,50201099,9,4,1996,9,4,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182100,50201,50201100,10,4,1996,10,4,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182101,50201,50201101,11,4,1996,12,4,1996,2,0,1,-9,16,4,1,2,0,4.3000002
4182,4182102,50201,50201102,11,4,1996,12,4,1996,2,0,0,0,16,4,1,2,0,4.3000002
4182,4182103,50201,50201103,11,4,1996,11,4,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182104,50201,50201104,12,4,1996,12,4,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182105,50201,50201105,13,4,1996,13,4,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182106,50201,50201106,14,4,1996,14,4,1996,1,1,-9,-9,17,4,1,2,0,4.3000002
4182,4182107,50201,50201107,15,4,1996,15,4,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182108,50201,50201108,16,4,1996,16,4,1996,1,6,0,0,12,3,1,2,0,4.3000002
4182,4182109,50201,50201109,22,4,1996,22,4,1996,1,15,0,0,12,3,1,2,0,4.3000002
4182,4182110,50201,50201110,7,5,1996,14,5,1996,8,10,0,0,16,4,1,2,0,4.3000002
4182,4182111,50201,50201111,17,5,1996,17,5,1996,1,2,0,0,12,3,1,2,0,4.3000002
4182,4182112,50201,50201112,19,5,1996,19,5,1996,1,1,0,0,16,4,1,2,0,4.3000002
4182,4182113,50201,50201113,20,5,1996,20,5,1996,1,2,0,0,12,3,1,2,0,4.3000002
4182,4182114,50201,50201114,22,5,1996,22,5,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182115,50201,50201115,23,5,1996,25,5,1996,3,6,0,0,16,4,1,2,0,4.3000002
4182,4182116,50201,50201116,29,5,1996,31,5,1996,3,8,0,0,16,4,1,2,0,4.3000002
4182,4182117,50201,50201117,6,6,1996,20,6,1996,15,5,0,0,16,4,1,2,0,4.3000002
4182,4182118,50201,50201118,11,6,1996,11,6,1996,1,5,0,0,12,3,1,2,0,4.3000002
4182,4182119,50201,50201119,16,6,1996,18,7,1996,33,4,0,0,15,4,1,2,0,4.3000002
4182,4182120,50201,50201120,20,6,1996,20,6,1996,1,0,0,0,16,4,1,2,0,4.3000002
4182,4182121,50201,50201121,20,6,1996,20,6,1996,1,4,0,0,12,3,1,2,0,4.3000002
4182,4182122,50201,50201122,24,6,1996,19,7,1996,26,0,0,0,16,4,1,2,0,4.3000002
4182,4182123,50201,50201123,24,6,1996,24,6,1996,1,7,0,0,12,3,1,2,0,4.3000002
4182,4182124,50201,50201124,1,7,1996,1,7,1996,1,2,0,0,12,3,1,2,0,4.3000002
4182,4182125,50201,50201125,3,7,1996,3,7,1996,1,2,0,0,12,3,1,2,0,4.3000002
4182,4182126,50201,50201126,5,7,1996,5,7,1996,1,2,0,0,12,3,1,2,0,4.3000002
4182,4182127,50201,50201127,7,7,1996,7,7,1996,1,10,0,0,12,3,1,2,0,4.3000002
4182,4182128,50201,50201128,17,7,1996,17,7,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182129,50201,50201129,18,7,1996,18,7,1996,1,4,0,0,12,3,1,2,0,4.3000002
4182,4182130,50201,50201130,22,7,1996,22,7,1996,1,2,0,0,12,3,1,2,0,4.3000002
4182,4182131,50201,50201131,24,7,1996,24,7,1996,1,2,0,0,16,4,1,2,0,4.3000002
4182,4182132,50201,50201132,26,7,1996,26,7,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182133,50201,50201133,27,7,1996,27,7,1996,1,2,0,0,12,3,1,2,0,4.3000002
4182,4182134,50201,50201134,29,7,1996,5,8,1996,8,1,0,0,16,4,1,2,0,4.3000002
4182,4182135,50201,50201135,30,7,1996,30,7,1996,1,-9,0,0,12,3,1,2,0,4.3000002
4182,4182136,50201,50201136,-9,8,1996,-9,8,1996,-9,-9,0,0,7,3,1,2,0,4.3000002
4182,4182137,50201,50201137,1,8,1996,1,8,1996,1,3,0,0,12,3,1,2,0,4.3000002
4182,4182138,50201,50201138,4,8,1996,4,8,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182139,50201,50201139,5,8,1996,5,8,1996,1,3,0,0,12,3,1,2,0,4.3000002
4182,4182140,50201,50201140,8,8,1996,8,8,1996,1,0,0,0,17,4,1,2,0,4.3000002
4182,4182141,50201,50201141,8,8,1996,8,8,1996,1,2,0,0,17,4,1,2,0,4.3000002
4182,4182142,50201,50201142,10,8,1996,16,8,1996,7,4,0,0,16,4,1,2,0,4.3000002
4182,4182143,50201,50201143,14,8,1996,14,8,1996,1,6,0,0,12,3,1,2,0,4.3000002
4182,4182144,50201,50201144,20,8,1996,20,8,1996,1,0,0,0,12,3,1,2,0,4.3000002
4182,4182145,50201,50201145,20,8,1996,23,8,1996,4,5,0,0,16,4,1,2,0,4.3000002
4182,4182146,50201,50201146,25,8,1996,25,8,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182147,50201,50201147,26,8,1996,26,8,1996,1,8,0,0,12,3,1,2,0,4.3000002
4182,4182148,50201,50201148,3,9,1996,3,9,1996,1,3,0,0,12,3,1,2,0,4.3000002
4182,4182149,50201,50201149,6,9,1996,6,9,1996,1,3,0,0,12,3,1,2,0,4.3000002
4182,4182150,50201,50201150,9,9,1996,9,9,1996,1,2,0,0,12,3,1,2,0,4.3000002
4182,4182151,50201,50201151,11,9,1996,13,9,1996,3,1,0,0,16,4,1,2,0,4.3000002
4182,4182152,50201,50201152,12,9,1996,12,9,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182153,50201,50201153,13,9,1996,13,9,1996,1,3,0,0,12,3,1,2,0,4.3000002
4182,4182154,50201,50201154,16,9,1996,16,9,1996,1,2,0,0,12,3,1,2,0,4.3000002
4182,4182155,50201,50201155,18,9,1996,11,10,1996,24,0,0,0,16,4,1,2,0,4.3000002
4182,4182156,50201,50201156,18,9,1996,18,9,1996,1,2,0,0,12,3,1,2,0,4.3000002
4182,4182157,50201,50201157,20,9,1996,20,9,1996,1,4,0,0,12,3,1,2,0,4.3000002
4182,4182158,50201,50201158,24,9,1996,24,9,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182159,50201,50201159,25,9,1996,25,9,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182160,50201,50201160,26,9,1996,26,9,1996,1,2,0,0,12,3,1,2,0,4.3000002
4182,4182161,50201,50201161,28,9,1996,28,9,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182162,50201,50201162,29,9,1996,29,9,1996,1,11,0,0,12,3,1,2,0,4.3000002
4182,4182163,50201,50201163,10,10,1996,10,10,1996,1,6,0,0,12,3,1,2,0,4.3000002
4182,4182164,50201,50201164,16,10,1996,16,10,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182165,50201,50201165,17,10,1996,17,10,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182166,50201,50201166,18,10,1996,24,10,1996,7,2,0,0,16,4,1,2,0,4.3000002
4182,4182167,50201,50201167,20,10,1996,20,10,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182168,50201,50201168,21,10,1996,21,10,1996,1,6,0,0,12,3,1,2,0,4.3000002
4182,4182169,50201,50201169,27,10,1996,27,10,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182170,50201,50201170,28,10,1996,5,11,1996,9,0,0,0,16,4,1,2,0,4.3000002
4182,4182171,50201,50201171,28,10,1996,28,10,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182172,50201,50201172,29,10,1996,29,10,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182173,50201,50201173,30,10,1996,30,10,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182174,50201,50201174,31,10,1996,31,10,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182175,50201,50201175,1,11,1996,1,11,1996,1,2,0,0,12,3,1,2,0,4.3000002
4182,4182176,50201,50201176,3,11,1996,3,11,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182177,50201,50201177,4,11,1996,4,11,1996,1,5,0,0,12,3,1,2,0,4.3000002
4182,4182178,50201,50201178,9,11,1996,13,11,1996,5,3,0,0,16,4,1,2,0,4.3000002
4182,4182179,50201,50201179,12,11,1996,12,11,1996,1,7,0,0,12,3,1,2,0,4.3000002
4182,4182180,50201,50201180,19,11,1996,19,11,1996,1,0,0,0,12,3,1,2,0,4.3000002
4182,4182181,50201,50201181,19,11,1996,19,11,1996,1,5,0,0,16,4,1,2,0,4.3000002
4182,4182182,50201,50201182,24,11,1996,24,11,1996,1,0,0,0,12,3,1,2,0,4.3000002
4182,4182183,50201,50201183,24,11,1996,26,11,1996,3,1,0,0,16,4,1,2,0,4.3000002
4182,4182184,50201,50201184,25,11,1996,25,11,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182185,50201,50201185,26,11,1996,26,11,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182186,50201,50201186,27,11,1996,27,11,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182187,50201,50201187,28,11,1996,28,11,1996,1,4,0,0,12,3,1,2,0,4.3000002
4182,4182188,50201,50201188,2,12,1996,2,12,1996,1,4,0,0,12,3,1,2,0,4.3000002
4182,4182189,50201,50201189,6,12,1996,9,12,1996,4,1,0,0,16,4,1,2,0,4.3000002
4182,4182190,50201,50201190,7,12,1996,7,12,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182191,50201,50201191,8,12,1996,8,12,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182192,50201,50201192,9,12,1996,9,12,1996,1,2,0,0,12,3,1,2,0,4.3000002
4182,4182193,50201,50201193,11,12,1996,11,12,1996,1,4,0,0,12,3,1,2,0,4.3000002
4182,4182194,50201,50201194,15,12,1996,20,12,1996,6,1,0,0,16,4,1,2,0,4.3000002
4182,4182195,50201,50201195,16,12,1996,16,12,1996,1,2,0,0,12,3,1,2,0,4.3000002
4182,4182196,50201,50201196,18,12,1996,18,12,1996,1,1,0,0,12,3,1,2,0,4.3000002
4182,4182197,50201,50201197,19,12,1996,19,12,1996,1,5,0,0,12,3,1,2,0,4.3000002
4182,4182198,50201,50201198,24,12,1996,24,12,1996,1,1,0,0,12,3,1,2,0,4.3000002
