dispnum3,incidnum3,dispnum4,incidnum4,stabb,ccode,stday,stmon,styear,endday,endmon,endyear,insidea,sidea,fatality,fatalpre,action,hostlev,revtype1,revtype2,version
4414,4414032,20208,20208032,AZE,373,17,3,2005,17,3,2005,0,0,1,1,17,4,0,0,4.3000002
4414,4414033,20208,20208033,ARM,371,20,3,2005,20,3,2005,1,1,1,2,17,4,1,0,4.3000002
4414,4414033,20208,20208033,AZE,373,20,3,2005,20,3,2005,0,0,1,1,17,4,0,0,4.3000002
4414,4414034,20208,20208034,ARM,371,27,3,2005,31,3,2005,1,1,-9,-9,17,4,1,0,4.3000002
4414,4414034,20208,20208034,AZE,373,27,3,2005,31,3,2005,0,0,1,1,17,4,0,0,4.3000002
4414,4414035,20208,20208035,ARM,371,5,4,2005,5,4,2005,1,1,-9,-9,17,4,1,0,4.3000002
4414,4414035,20208,20208035,AZE,373,5,4,2005,5,4,2005,0,0,0,0,17,4,0,0,4.3000002
4414,4414036,20208,20208036,ARM,371,7,4,2005,10,4,2005,0,1,0,0,0,1,1,0,4.3000002
4414,4414036,20208,20208036,AZE,373,7,4,2005,10,4,2005,1,0,0,0,15,4,0,0,4.3000002
4414,4414037,20208,20208037,ARM,371,2,5,2005,2,5,2005,1,1,0,0,16,4,1,0,4.3000002
4414,4414037,20208,20208037,AZE,373,2,5,2005,2,5,2005,0,0,1,1,0,1,0,0,4.3000002
4414,4414038,20208,20208038,ARM,371,6,5,2005,6,5,2005,1,1,0,0,16,4,1,0,4.3000002
4414,4414038,20208,20208038,AZE,373,6,5,2005,6,5,2005,0,0,0,0,0,1,0,0,4.3000002
4414,4414039,20208,20208039,ARM,371,9,5,2005,10,5,2005,1,1,1,3,17,4,1,0,4.3000002
4414,4414039,20208,20208039,AZE,373,9,5,2005,10,5,2005,0,0,-9,-9,17,4,0,0,4.3000002
4414,4414040,20208,20208040,ARM,371,21,5,2005,21,5,2005,1,1,0,0,16,4,1,0,4.3000002
4414,4414040,20208,20208040,AZE,373,21,5,2005,21,5,2005,0,0,1,1,0,1,0,0,4.3000002
4414,4414041,20208,20208041,ARM,371,4,6,2005,5,6,2005,1,1,-9,-9,17,4,1,0,4.3000002
4414,4414041,20208,20208041,AZE,373,4,6,2005,5,6,2005,0,0,1,1,17,4,0,0,4.3000002
4414,4414042,20208,20208042,ARM,371,7,9,2005,7,9,2005,1,1,0,0,16,4,1,0,4.3000002
4414,4414042,20208,20208042,AZE,373,7,9,2005,7,9,2005,0,0,1,1,0,1,0,0,4.3000002
4414,4414043,20208,20208043,ARM,371,9,10,2005,9,10,2005,1,1,-9,-9,17,4,1,0,4.3000002
4414,4414043,20208,20208043,AZE,373,9,10,2005,9,10,2005,0,0,1,1,17,4,0,0,4.3000002
4414,4414044,20208,20208044,ARM,371,25,10,2005,25,10,2005,1,1,-9,-9,16,4,1,0,4.3000002
4414,4414044,20208,20208044,AZE,373,25,10,2005,25,10,2005,0,0,-9,-9,0,1,0,0,4.3000002
4414,4414045,20208,20208045,ARM,371,18,1,2006,18,1,2006,1,1,-9,-9,17,4,1,0,4.3000002
4414,4414045,20208,20208045,AZE,373,18,1,2006,18,1,2006,0,0,0,0,17,4,0,0,4.3000002
4414,4414046,20208,20208046,ARM,371,3,3,2006,3,3,2006,1,1,0,0,1,2,1,0,4.3000002
4414,4414046,20208,20208046,AZE,373,3,3,2006,3,3,2006,0,0,0,0,0,1,0,0,4.3000002
4414,4414047,20208,20208047,ARM,371,3,3,2006,8,3,2006,0,1,1,1,17,4,1,0,4.3000002
4414,4414047,20208,20208047,AZE,373,3,3,2006,8,3,2006,1,0,1,1,17,4,0,0,4.3000002
4414,4414048,20208,20208048,ARM,371,18,3,2006,18,3,2006,1,1,-9,-9,17,4,1,0,4.3000002
4414,4414048,20208,20208048,AZE,373,18,3,2006,18,3,2006,0,0,1,2,17,4,0,0,4.3000002
4414,4414049,20208,20208049,ARM,371,23,3,2006,23,3,2006,1,1,-9,-9,17,4,1,0,4.3000002
4414,4414049,20208,20208049,AZE,373,23,3,2006,23,3,2006,0,0,1,1,17,4,0,0,4.3000002
4414,4414050,20208,20208050,ARM,371,30,3,2006,3,4,2006,1,1,-9,-9,17,4,1,0,4.3000002
4414,4414050,20208,20208050,AZE,373,30,3,2006,3,4,2006,0,0,1,3,17,4,0,0,4.3000002
4414,4414051,20208,20208051,ARM,371,15,4,2006,15,4,2006,1,1,-9,-9,17,4,1,0,4.3000002
4414,4414051,20208,20208051,AZE,373,15,4,2006,15,4,2006,0,0,0,0,17,4,0,0,4.3000002
4414,4414052,20208,20208052,ARM,371,25,4,2006,29,4,2006,1,1,-9,-9,17,4,1,0,4.3000002
4414,4414052,20208,20208052,AZE,373,25,4,2006,29,4,2006,0,0,1,1,17,4,0,0,4.3000002
4414,4414053,20208,20208053,ARM,371,27,5,2006,27,5,2006,0,1,1,1,17,4,1,0,4.3000002
4414,4414053,20208,20208053,AZE,373,27,5,2006,27,5,2006,1,0,-9,-9,17,4,0,0,4.3000002
4414,4414054,20208,20208054,ARM,371,1,6,2006,1,6,2006,1,1,0,0,16,4,1,0,4.3000002
4414,4414054,20208,20208054,AZE,373,1,6,2006,1,6,2006,0,0,0,0,0,1,0,0,4.3000002
4414,4414055,20208,20208055,ARM,371,29,6,2006,29,6,2006,1,1,0,0,16,4,1,0,4.3000002
4414,4414055,20208,20208055,AZE,373,29,6,2006,29,6,2006,0,0,0,0,0,1,0,0,4.3000002
4414,4414056,20208,20208056,ARM,371,-9,7,2006,-9,7,2006,1,1,0,0,16,4,1,0,4.3000002
4414,4414056,20208,20208056,AZE,373,-9,7,2006,-9,7,2006,0,0,0,0,0,1,0,0,4.3000002
4414,4414057,20208,20208057,ARM,371,18,8,2006,18,8,2006,1,1,0,0,7,3,0,0,4.3000002
4414,4414057,20208,20208057,AZE,373,18,8,2006,18,8,2006,0,0,0,0,0,1,0,0,4.3000002
4414,4414058,20208,20208058,ARM,371,12,9,2006,12,9,2006,1,1,0,0,16,4,1,0,4.3000002
4414,4414058,20208,20208058,AZE,373,12,9,2006,12,9,2006,0,0,0,0,0,1,0,0,4.3000002
4414,4414059,20208,20208059,ARM,371,21,9,2006,21,9,2006,1,1,0,0,16,4,1,0,4.3000002
4414,4414059,20208,20208059,AZE,373,21,9,2006,21,9,2006,0,0,1,1,0,1,0,0,4.3000002
4414,4414060,20208,20208060,ARM,371,18,10,2006,18,10,2006,0,1,1,1,0,1,1,0,4.3000002
4414,4414060,20208,20208060,AZE,373,18,10,2006,18,10,2006,1,0,0,0,16,4,0,0,4.3000002
4414,4414061,20208,20208061,ARM,371,26,10,2006,26,10,2006,1,1,0,0,7,3,1,0,4.3000002
4414,4414061,20208,20208061,AZE,373,26,10,2006,26,10,2006,0,0,0,0,0,1,0,0,4.3000002
4414,4414062,20208,20208062,ARM,371,2,11,2006,2,11,2006,1,1,0,0,7,3,1,0,4.3000002
4414,4414062,20208,20208062,AZE,373,2,11,2006,2,11,2006,0,0,0,0,0,1,0,0,4.3000002
4414,4414063,20208,20208063,ARM,371,18,12,2006,18,12,2006,0,1,0,0,0,1,1,0,4.3000002
4414,4414063,20208,20208063,AZE,373,18,12,2006,18,12,2006,1,0,1,1,16,4,0,0,4.3000002
4414,4414064,20208,20208064,ARM,371,31,12,2006,3,1,2007,1,1,0,0,15,4,1,0,4.3000002
4414,4414064,20208,20208064,AZE,373,31,12,2006,3,1,2007,0,0,0,0,0,1,0,0,4.3000002
4414,4414065,20208,20208065,ARM,371,16,1,2007,16,1,2007,1,1,0,0,16,4,1,0,4.3000002
4414,4414065,20208,20208065,AZE,373,16,1,2007,16,1,2007,0,0,1,1,0,1,0,0,4.3000002
4414,4414066,20208,20208066,ARM,371,21,1,2007,22,1,2007,0,1,1,2,0,1,1,0,4.3000002
4414,4414066,20208,20208066,AZE,373,21,1,2007,22,1,2007,1,0,0,0,16,4,0,0,4.3000002
4414,4414067,20208,20208067,ARM,371,14,2,2007,14,2,2007,0,1,1,1,0,1,1,0,4.3000002
4414,4414067,20208,20208067,AZE,373,14,2,2007,14,2,2007,1,0,0,0,16,4,0,0,4.3000002
4414,4414068,20208,20208068,ARM,371,12,4,2007,12,4,2007,1,1,-9,-9,17,4,1,0,4.3000002
4414,4414068,20208,20208068,AZE,373,12,4,2007,12,4,2007,0,0,-9,-9,17,4,0,0,4.3000002
4414,4414069,20208,20208069,ARM,371,13,8,2007,13,8,2007,1,1,0,0,16,4,1,0,4.3000002
4414,4414069,20208,20208069,AZE,373,13,8,2007,13,8,2007,0,0,1,1,0,1,0,0,4.3000002
4414,4414070,20208,20208070,ARM,371,14,8,2007,14,8,2007,1,1,0,0,7,3,1,0,4.3000002
4414,4414070,20208,20208070,AZE,373,14,8,2007,14,8,2007,0,0,0,0,0,1,0,0,4.3000002
4414,4414071,20208,20208071,ARM,371,23,8,2007,23,8,2007,1,1,0,0,16,4,1,0,4.3000002
4414,4414071,20208,20208071,AZE,373,23,8,2007,23,8,2007,0,0,-9,-9,0,1,0,0,4.3000002
4414,4414072,20208,20208072,ARM,371,4,9,2007,4,9,2007,1,1,1,3,17,4,1,0,4.3000002
4414,4414072,20208,20208072,AZE,373,4,9,2007,4,9,2007,0,0,1,2,17,4,0,0,4.3000002
4414,4414073,20208,20208073,ARM,371,7,10,2007,7,10,2007,1,1,0,0,16,4,1,0,4.3000002
4414,4414073,20208,20208073,AZE,373,7,10,2007,7,10,2007,0,0,1,1,0,1,0,0,4.3000002
4414,4414074,20208,20208074,ARM,371,13,10,2007,13,10,2007,1,1,0,0,16,4,1,0,4.3000002
4414,4414074,20208,20208074,AZE,373,13,10,2007,13,10,2007,0,0,1,1,0,1,0,0,4.3000002
4414,4414075,20208,20208075,ARM,371,4,3,2008,4,3,2008,1,1,1,-9,17,4,1,0,4.3000002
4414,4414075,20208,20208075,AZE,373,4,3,2008,4,3,2008,0,0,1,-9,17,4,0,0,4.3000002
4414,4414076,20208,20208076,ARM,371,8,3,2008,9,3,2008,1,1,0,0,16,4,1,0,4.3000002
4414,4414076,20208,20208076,AZE,373,8,3,2008,9,3,2008,0,0,0,0,0,1,0,0,4.3000002
4414,4414077,20208,20208077,ARM,371,9,3,2008,9,3,2008,1,1,1,1,17,4,1,0,4.3000002
4414,4414077,20208,20208077,AZE,373,9,3,2008,9,3,2008,0,0,1,1,17,4,0,0,4.3000002
4414,4414078,20208,20208078,ARM,371,12,3,2008,15,3,2008,1,1,0,0,15,4,1,0,4.3000002
4414,4414078,20208,20208078,AZE,373,12,3,2008,15,3,2008,0,0,0,0,0,1,0,0,4.3000002
4414,4414079,20208,20208079,ARM,371,29,4,2008,2,5,2008,0,1,0,0,0,1,1,0,4.3000002
4414,4414079,20208,20208079,AZE,373,29,4,2008,2,5,2008,1,0,0,0,15,4,0,0,4.3000002
4414,4414080,20208,20208080,ARM,371,16,5,2008,16,5,2008,1,1,-9,-9,17,4,1,0,4.3000002
4414,4414080,20208,20208080,AZE,373,16,5,2008,16,5,2008,0,0,1,1,17,4,0,0,4.3000002
4414,4414081,20208,20208081,ARM,371,18,6,2008,18,6,2008,0,1,0,0,0,1,1,0,4.3000002
4414,4414081,20208,20208081,AZE,373,18,6,2008,18,6,2008,1,0,0,0,16,4,0,0,4.3000002
4414,4414082,20208,20208082,ARM,371,16,11,2008,16,11,2008,1,1,1,2,17,4,1,0,4.3000002
4414,4414082,20208,20208082,AZE,373,16,11,2008,16,11,2008,0,0,1,1,17,4,0,0,4.3000002
4414,4414083,20208,20208083,ARM,371,24,12,2008,24,12,2008,1,1,0,0,16,4,1,0,4.3000002
4414,4414083,20208,20208083,AZE,373,24,12,2008,24,12,2008,0,0,0,0,0,1,0,0,4.3000002
4414,4414084,20208,20208084,ARM,371,17,1,2009,17,1,2009,1,1,0,0,16,4,1,0,4.3000002
4414,4414084,20208,20208084,AZE,373,17,1,2009,17,1,2009,0,0,1,1,0,1,0,0,4.3000002
4414,4414085,20208,20208085,ARM,371,26,1,2009,26,1,2009,1,1,1,1,17,4,1,0,4.3000002
4414,4414085,20208,20208085,AZE,373,26,1,2009,26,1,2009,0,0,0,0,17,4,0,0,4.3000002
4414,4414086,20208,20208086,ARM,371,1,2,2009,1,2,2009,1,1,1,1,17,4,1,0,4.3000002
4414,4414086,20208,20208086,AZE,373,1,2,2009,1,2,2009,0,0,-9,-9,17,4,0,0,4.3000002
4414,4414087,20208,20208087,ARM,371,20,2,2009,20,2,2009,1,1,-9,-9,17,4,1,0,4.3000002
4414,4414087,20208,20208087,AZE,373,20,2,2009,20,2,2009,0,0,1,3,17,4,0,0,4.3000002
4414,4414088,20208,20208088,ARM,371,28,2,2009,3,3,2009,0,1,0,0,0,1,1,0,4.3000002
4414,4414088,20208,20208088,AZE,373,28,2,2009,3,3,2009,1,0,0,0,15,4,0,0,4.3000002
4414,4414089,20208,20208089,ARM,371,10,5,2009,13,5,2009,1,1,0,0,15,4,1,0,4.3000002
4414,4414089,20208,20208089,AZE,373,10,5,2009,13,5,2009,0,0,0,0,0,1,0,0,4.3000002
4414,4414090,20208,20208090,ARM,371,17,5,2009,18,5,2009,1,1,0,0,16,4,1,0,4.3000002
4414,4414090,20208,20208090,AZE,373,17,5,2009,18,5,2009,0,0,1,1,0,1,0,0,4.3000002
4414,4414091,20208,20208091,ARM,371,31,5,2009,3,6,2009,0,1,0,0,0,1,1,0,4.3000002
4414,4414091,20208,20208091,AZE,373,31,5,2009,3,6,2009,1,0,0,0,15,4,0,0,4.3000002
4414,4414092,20208,20208092,ARM,371,26,8,2009,26,8,2009,0,1,0,0,0,1,1,0,4.3000002
4414,4414092,20208,20208092,AZE,373,26,8,2009,26,8,2009,1,0,0,0,7,3,0,0,4.3000002
4414,4414093,20208,20208093,ARM,371,10,9,2009,10,9,2009,1,1,1,4,17,4,1,0,4.3000002
4414,4414093,20208,20208093,AZE,373,10,9,2009,10,9,2009,0,0,-9,-9,17,4,0,0,4.3000002
4414,4414094,20208,20208094,ARM,371,22,11,2009,22,11,2009,1,1,0,0,16,4,1,0,4.3000002
4414,4414094,20208,20208094,AZE,373,22,11,2009,22,11,2009,0,0,0,0,0,1,0,0,4.3000002
4414,4414095,20208,20208095,ARM,371,15,12,2009,15,12,2009,1,1,-9,-9,17,4,1,0,4.3000002
4414,4414095,20208,20208095,AZE,373,15,12,2009,15,12,2009,0,0,-9,-9,17,4,0,0,4.3000002
4414,4414096,20208,20208096,ARM,371,14,1,2010,14,1,2010,1,1,0,0,16,4,1,0,4.3000002
4414,4414096,20208,20208096,AZE,373,14,1,2010,14,1,2010,0,0,1,1,0,1,0,0,4.3000002
4414,4414097,20208,20208097,ARM,371,18,2,2010,19,2,2010,1,1,-9,-9,17,4,1,0,4.3000002
4414,4414097,20208,20208097,AZE,373,18,2,2010,19,2,2010,0,0,1,3,17,4,0,0,4.3000002
4414,4414098,20208,20208098,ARM,371,4,3,2010,4,3,2010,0,1,0,0,0,1,1,0,4.3000002
4414,4414098,20208,20208098,AZE,373,4,3,2010,4,3,2010,1,0,0,0,12,3,0,0,4.3000002
4414,4414099,20208,20208099,ARM,371,4,3,2010,4,3,2010,1,1,0,0,17,4,1,0,4.3000002
4414,4414099,20208,20208099,AZE,373,4,3,2010,4,3,2010,0,0,1,3,17,4,0,0,4.3000002
4414,4414100,20208,20208100,ARM,371,27,3,2010,27,3,2010,1,1,0,0,17,4,1,0,4.3000002
4414,4414100,20208,20208100,AZE,373,27,3,2010,27,3,2010,0,0,1,1,17,4,0,0,4.3000002
4414,4414101,20208,20208101,ARM,371,18,6,2010,21,6,2010,1,1,1,4,17,4,1,0,4.3000002
4414,4414101,20208,20208101,AZE,373,18,6,2010,21,6,2010,0,0,1,2,17,4,0,0,4.3000002
4414,4414102,20208,20208102,ARM,371,31,8,2010,31,8,2010,1,1,1,-9,17,4,1,0,4.3000002
4414,4414102,20208,20208102,AZE,373,31,8,2010,31,8,2010,0,0,1,-9,17,4,0,0,4.3000002
4414,4414103,20208,20208103,ARM,371,4,9,2010,4,9,2010,1,1,0,0,17,4,1,0,4.3000002
4414,4414103,20208,20208103,AZE,373,4,9,2010,4,9,2010,0,0,1,1,17,4,0,0,4.3000002
4414,4414104,20208,20208104,ARM,371,17,9,2010,17,9,2010,1,1,1,1,17,4,1,0,4.3000002
4414,4414104,20208,20208104,AZE,373,17,9,2010,17,9,2010,0,0,-9,-9,17,4,0,0,4.3000002
4414,4414105,20208,20208105,ARM,371,23,9,2010,26,9,2010,1,1,-9,-9,17,4,1,0,4.3000002
4414,4414105,20208,20208105,AZE,373,23,9,2010,26,9,2010,0,0,1,1,17,4,0,0,4.3000002
4414,4414106,20208,20208106,ARM,371,26,10,2010,28,10,2010,1,1,-9,-9,17,4,1,0,4.3000002
4414,4414106,20208,20208106,AZE,373,26,10,2010,28,10,2010,0,0,1,2,17,4,0,0,4.3000002
4414,4414107,20208,20208107,ARM,371,20,11,2010,20,11,2010,1,1,0,0,16,4,1,0,4.3000002
4414,4414107,20208,20208107,AZE,373,20,11,2010,20,11,2010,0,0,1,1,0,1,0,0,4.3000002
4415,4415001,20209,20209001,TUR,640,11,8,2002,11,8,2002,1,1,0,0,7,3,1,0,4.3000002
4415,4415001,20209,20209001,GRC,350,11,8,2002,11,8,2002,0,0,0,0,0,1,0,0,4.3000002
4416,4416001,20301,20301001,RUS,365,3,2,2003,3,2,2003,1,1,0,0,7,3,2,0,4.3000002
4416,4416001,20301,20301001,GRG,372,3,2,2003,3,2,2003,0,0,0,0,0,1,0,0,4.3000002
4417,4417001,20302,20302001,DEN,390,26,4,2003,26,4,2003,1,1,0,0,7,3,0,0,4.3000002
4417,4417001,20302,20302001,RUS,365,26,4,2003,26,4,2003,0,0,0,0,0,1,0,0,4.3000002
4418,4418001,20303,20303001,IRN,630,27,5,2003,27,5,2003,1,1,0,0,7,3,0,0,4.3000002
4418,4418001,20303,20303001,AZE,373,27,5,2003,27,5,2003,0,0,0,0,0,1,0,0,4.3000002
4418,4418002,20303,20303002,AZE,373,27,5,2003,27,5,2003,1,0,0,0,8,3,2,0,4.3000002
4418,4418002,20303,20303002,IRN,630,27,5,2003,27,5,2003,0,1,0,0,0,1,0,0,4.3000002
4419,4419001,20304,20304001,MLD,359,-9,7,2003,-9,1,2004,1,1,0,0,11,3,1,0,4.3000002
4419,4419001,20304,20304001,UKR,369,-9,7,2003,-9,1,2004,0,0,0,0,0,1,0,0,4.3000002
4420,4420001,20305,20305001,RUS,365,20,9,2003,20,9,2003,1,1,0,0,7,3,2,0,4.3000002
4420,4420001,20305,20305001,GRG,372,20,9,2003,20,9,2003,0,0,0,0,0,1,0,0,4.3000002
4421,4421001,20401,20401001,UZB,704,20,3,2004,20,3,2004,1,1,0,0,16,4,0,0,4.3000002
4421,4421001,20401,20401001,TAJ,702,20,3,2004,20,3,2004,0,0,0,0,0,1,0,0,4.3000002
4422,4422001,20402,20402001,GRG,372,2,4,2004,2,4,2004,1,1,0,0,16,4,0,0,4.3000002
4422,4422001,20402,20402001,RUS,365,2,4,2004,2,4,2004,0,0,0,0,0,1,2,0,4.3000002
4422,4422002,20402,20402002,GRG,372,6,7,2004,24,7,2004,1,1,0,0,15,4,0,0,4.3000002
4422,4422002,20402,20402002,RUS,365,6,7,2004,24,7,2004,0,0,0,0,0,1,2,0,4.3000002
4422,4422003,20402,20402003,RUS,365,6,8,2004,6,8,2004,1,0,0,0,7,3,2,0,4.3000002
4422,4422003,20402,20402003,GRG,372,6,8,2004,6,8,2004,0,1,0,0,0,1,0,0,4.3000002
4423,4423001,20403,20403001,TUR,640,21,10,2004,23,10,2004,1,1,0,0,7,3,1,2,4.3000002
4423,4423001,20403,20403001,GRC,350,21,10,2004,23,10,2004,0,0,0,0,0,1,0,0,4.3000002
4423,4423002,20403,20403002,TUR,640,27,10,2004,27,10,2004,1,1,0,0,7,3,1,2,4.3000002
4423,4423002,20403,20403002,GRC,350,27,10,2004,27,10,2004,0,0,0,0,0,1,0,0,4.3000002
4423,4423003,20403,20403003,GRC,350,27,10,2004,27,10,2004,1,0,0,0,7,3,1,2,4.3000002
4423,4423003,20403,20403003,TUR,640,27,10,2004,27,10,2004,0,1,0,0,0,1,0,0,4.3000002
4423,4423004,20403,20403004,TUR,640,2,11,2004,2,11,2004,1,1,0,0,7,3,1,2,4.3000002
4423,4423004,20403,20403004,GRC,350,2,11,2004,2,11,2004,0,0,0,0,0,1,0,0,4.3000002
4423,4423005,20403,20403005,GRC,350,9,11,2004,9,11,2004,1,0,0,0,7,3,1,2,4.3000002
4423,4423005,20403,20403005,TUR,640,9,11,2004,9,11,2004,0,1,0,0,0,1,0,0,4.3000002
4423,4423006,20403,20403006,GRC,350,18,11,2004,18,11,2004,1,0,0,0,7,3,1,2,4.3000002
4423,4423006,20403,20403006,TUR,640,18,11,2004,18,11,2004,0,1,0,0,0,1,0,0,4.3000002
4423,4423007,20403,20403007,TUR,640,11,1,2005,11,1,2005,1,1,0,0,7,3,1,2,4.3000002
4423,4423007,20403,20403007,GRC,350,11,1,2005,11,1,2005,0,0,0,0,0,1,0,0,4.3000002
4423,4423008,20403,20403008,GRC,350,21,3,2005,21,3,2005,1,0,0,0,7,3,1,2,4.3000002
4423,4423008,20403,20403008,TUR,640,21,3,2005,21,3,2005,0,1,0,0,0,1,0,0,4.3000002
4423,4423009,20403,20403009,GRC,350,28,3,2005,28,3,2005,1,0,0,0,7,3,1,2,4.3000002
4423,4423009,20403,20403009,TUR,640,28,3,2005,28,3,2005,0,1,0,0,0,1,0,0,4.3000002
4423,4423010,20403,20403010,GRC,350,30,3,2005,30,3,2005,1,0,0,0,7,3,1,2,4.3000002
4423,4423010,20403,20403010,TUR,640,30,3,2005,30,3,2005,0,1,0,0,0,1,0,0,4.3000002
4423,4423011,20403,20403011,TUR,640,30,3,2005,30,3,2005,1,1,0,0,7,3,1,2,4.3000002
4423,4423011,20403,20403011,GRC,350,30,3,2005,30,3,2005,0,0,0,0,0,1,0,0,4.3000002
4424,4424001,20501,20501001,RUS,365,22,3,2005,22,3,2005,1,1,0,0,12,3,2,0,4.3000002
4424,4424001,20501,20501001,GRG,372,22,3,2005,22,3,2005,0,0,0,0,0,1,0,0,4.3000002
4424,4424002,20501,20501002,RUS,365,15,8,2005,15,8,2005,1,1,0,0,8,3,2,0,4.3000002
4424,4424002,20501,20501002,GRG,372,15,8,2005,15,8,2005,0,0,0,0,0,1,0,0,4.3000002
4424,4424003,20501,20501003,GRG,372,21,10,2005,23,10,2005,1,0,0,0,15,4,0,0,4.3000002
4424,4424003,20501,20501003,RUS,365,21,10,2005,23,10,2005,0,1,0,0,0,1,2,0,4.3000002
4424,4424004,20501,20501004,RUS,365,21,2,2006,21,2,2006,1,1,0,0,7,3,2,0,4.3000002
4424,4424004,20501,20501004,GRG,372,21,2,2006,21,2,2006,0,0,0,0,0,1,0,0,4.3000002
4424,4424005,20501,20501005,RUS,365,25,5,2006,25,5,2006,1,1,0,0,7,3,2,0,4.3000002
4424,4424005,20501,20501005,GRG,372,25,5,2006,25,5,2006,0,0,0,0,0,1,0,0,4.3000002
4424,4424006,20501,20501006,RUS,365,19,8,2006,19,8,2006,1,1,0,0,7,3,2,0,4.3000002
4424,4424006,20501,20501006,GRG,372,19,8,2006,19,8,2006,0,0,0,0,0,1,0,0,4.3000002
4424,4424007,20501,20501007,GRG,372,27,9,2006,30,9,2006,1,0,0,0,15,3,2,0,4.3000002
4424,4424007,20501,20501007,RUS,365,27,9,2006,30,9,2006,0,1,0,0,0,1,0,0,4.3000002
4424,4424008,20501,20501008,RUS,365,29,9,2006,29,9,2006,1,1,0,0,11,3,2,0,4.3000002
4424,4424008,20501,20501008,GRG,372,29,9,2006,29,9,2006,0,0,0,0,0,1,0,0,4.3000002
4425,4425001,20502,20502001,RUS,365,23,3,2005,23,3,2005,1,1,0,0,12,3,0,0,4.3000002
4425,4425001,20502,20502001,UKR,369,23,3,2005,23,3,2005,0,0,0,0,0,1,0,0,4.3000002
4425,4425002,20502,20502002,UKR,369,23,3,2005,23,3,2005,1,0,0,0,7,3,0,0,4.3000002
4425,4425002,20502,20502002,RUS,365,23,3,2005,23,3,2005,0,1,0,0,0,1,0,0,4.3000002
4426,4426001,20503,20503001,TAJ,702,23,3,2005,23,3,2005,1,1,0,0,8,3,0,0,4.3000002
4426,4426001,20503,20503001,KYR,703,23,3,2005,23,3,2005,0,0,0,0,0,1,0,0,4.3000002
4426,4426002,20503,20503002,KYR,703,6,6,2005,6,6,2005,1,0,0,0,16,4,0,0,4.3000002
4426,4426002,20503,20503002,TAJ,702,6,6,2005,6,6,2005,0,1,0,0,0,1,0,0,4.3000002
4427,4427001,20504,20504001,TAJ,702,13,5,2005,13,5,2005,1,1,0,0,11,3,0,0,4.3000002
4427,4427001,20504,20504001,UZB,704,13,5,2005,13,5,2005,0,0,0,0,0,1,0,0,4.3000002
4427,4427002,20504,20504002,UZB,704,13,5,2005,13,5,2005,1,0,0,0,11,3,0,0,4.3000002
4427,4427002,20504,20504002,TAJ,702,13,5,2005,13,5,2005,0,1,0,0,0,1,0,0,4.3000002
4427,4427003,20504,20504003,TAJ,702,2,11,2005,2,11,2005,1,1,0,0,11,3,0,0,4.3000002
4427,4427003,20504,20504003,UZB,704,2,11,2005,2,11,2005,0,0,0,0,0,1,0,0,4.3000002
4428,4428001,20505,20505001,KYR,703,23,5,2005,23,5,2005,1,1,0,0,11,3,0,0,4.3000002
4428,4428001,20505,20505001,UZB,704,23,5,2005,23,5,2005,0,0,0,0,0,1,0,0,4.3000002
4428,4428002,20505,20505002,UZB,704,23,5,2005,23,5,2005,1,0,0,0,11,3,0,0,4.3000002
4428,4428002,20505,20505002,KYR,703,23,5,2005,23,5,2005,0,1,0,0,0,1,0,0,4.3000002
4429,4429001,20506,20506001,NOR,385,24,10,2005,27,10,2005,1,1,0,0,15,4,2,0,4.3000002
4429,4429001,20506,20506001,RUS,365,24,10,2005,27,10,2005,0,0,0,0,0,1,0,0,4.3000002
4430,4430001,20507,20507001,KYR,703,14,12,2005,14,12,2005,1,1,0,0,11,3,0,0,4.3000002
4430,4430001,20507,20507001,UZB,704,14,12,2005,14,12,2005,0,0,0,0,0,1,0,0,4.3000002
4431,4431001,20601,20601001,GRC,350,23,5,2006,23,5,2006,1,1,0,0,7,3,1,2,4.3000002
4431,4431001,20601,20601001,TUR,640,23,5,2006,23,5,2006,0,0,0,0,0,1,0,0,4.3000002
4431,4431002,20601,20601002,TUR,640,30,5,2006,30,5,2006,1,0,0,0,7,3,1,2,4.3000002
4431,4431002,20601,20601002,GRC,350,30,5,2006,30,5,2006,0,1,0,0,0,1,0,0,4.3000002
4431,4431003,20601,20601003,GRC,350,30,5,2006,30,5,2006,1,1,0,0,7,3,1,2,4.3000002
4431,4431003,20601,20601003,TUR,640,30,5,2006,30,5,2006,0,0,0,0,0,1,0,0,4.3000002
4431,4431004,20601,20601004,TUR,640,20,9,2006,20,9,2006,1,0,0,0,7,3,1,2,4.3000002
4431,4431004,20601,20601004,GRC,350,20,9,2006,20,9,2006,0,1,0,0,0,1,0,0,4.3000002
4431,4431005,20601,20601005,GRC,350,20,9,2006,20,9,2006,1,1,0,0,7,3,1,2,4.3000002
4431,4431005,20601,20601005,TUR,640,20,9,2006,20,9,2006,0,0,0,0,0,1,0,0,4.3000002
4431,4431006,20601,20601006,GRC,350,21,9,2006,24,9,2006,1,1,0,0,7,3,1,2,4.3000002
4431,4431006,20601,20601006,TUR,640,21,9,2006,24,9,2006,0,0,0,0,0,1,0,0,4.3000002
4431,4431007,20601,20601007,GRC,350,16,10,2006,16,10,2006,1,1,0,0,7,3,1,2,4.3000002
4431,4431007,20601,20601007,TUR,640,16,10,2006,16,10,2006,0,0,0,0,0,1,0,0,4.3000002
