Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","687","Pepper (piper spp.)","2014","2014","tonnes","95","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","687","Pepper (piper spp.)","2015","2015","tonnes","166","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","687","Pepper (piper spp.)","2016","2016","tonnes","120","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","687","Pepper (piper spp.)","2017","2017","tonnes","3","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1961","1961","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1962","1962","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1963","1963","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1964","1964","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1965","1965","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1966","1966","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1967","1967","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1968","1968","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1969","1969","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1970","1970","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1971","1971","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1972","1972","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1973","1973","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1974","1974","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1975","1975","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1976","1976","tonnes","42","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1977","1977","tonnes","35","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1978","1978","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1979","1979","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1980","1980","tonnes","3","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1981","1981","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1982","1982","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1983","1983","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1984","1984","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1985","1985","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1986","1986","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1987","1987","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1988","1988","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1989","1989","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1990","1990","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1991","1991","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1992","1992","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1993","1993","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1994","1994","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1995","1995","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1996","1996","tonnes","0","","Official data"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1997","1997","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1998","1998","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","1999","1999","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","2000","2000","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","2001","2001","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","2002","2002","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","2003","2003","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","2004","2004","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","2005","2005","tonnes","6","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","2006","2006","tonnes","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","2007","2007","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","2008","2008","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","2009","2009","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","2010","2010","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","2011","2011","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","2012","2012","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","2013","2013","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","2015","2015","tonnes","39","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","2016","2016","tonnes","15","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","687","Pepper (piper spp.)","2017","2017","tonnes","19","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","587","Persimmons","2014","2014","tonnes","113","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","587","Persimmons","2015","2015","tonnes","27","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","587","Persimmons","2016","2016","tonnes","204","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","587","Persimmons","2017","2017","tonnes","4","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","587","Persimmons","2017","2017","tonnes","4","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","843","Pet food","2014","2014","tonnes","62","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","843","Pet food","2015","2015","tonnes","53","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","843","Pet food","2016","2016","tonnes","65","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5610","Import Quantity","843","Pet food","2017","2017","tonnes","38","R","Estimated data using trading partners database"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","843","Pet food","2014","2014","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","2","Afghanistan","5910","Export Quantity","843","Pet food","2015","2015","tonnes","8","R","Estimated data using trading partners database"
