Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1232","Food prep nes","2011","2011","1000 US$","394","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1232","Food prep nes","2012","2012","1000 US$","230","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1232","Food prep nes","2013","2013","1000 US$","314","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1232","Food prep nes","2014","2014","1000 US$","2831","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1232","Food prep nes","2015","2015","1000 US$","1000","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1232","Food prep nes","2016","2016","1000 US$","50","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1232","Food prep nes","2017","2017","1000 US$","2316","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","115","Food preparations, flour, malt extract","2006","2006","tonnes","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","115","Food preparations, flour, malt extract","2006","2006","1000 US$","6","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","115","Food preparations, flour, malt extract","2001","2001","tonnes","1941","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","115","Food preparations, flour, malt extract","2002","2002","tonnes","20","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","115","Food preparations, flour, malt extract","2003","2003","tonnes","3133","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","115","Food preparations, flour, malt extract","2005","2005","tonnes","2196","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","115","Food preparations, flour, malt extract","2009","2009","tonnes","57","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","115","Food preparations, flour, malt extract","2010","2010","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","115","Food preparations, flour, malt extract","2012","2012","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","115","Food preparations, flour, malt extract","2016","2016","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","115","Food preparations, flour, malt extract","2017","2017","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","115","Food preparations, flour, malt extract","2001","2001","1000 US$","866","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","115","Food preparations, flour, malt extract","2002","2002","1000 US$","36","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","115","Food preparations, flour, malt extract","2003","2003","1000 US$","1322","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","115","Food preparations, flour, malt extract","2005","2005","1000 US$","899","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","115","Food preparations, flour, malt extract","2009","2009","1000 US$","89","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","115","Food preparations, flour, malt extract","2010","2010","1000 US$","8","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","115","Food preparations, flour, malt extract","2012","2012","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","115","Food preparations, flour, malt extract","2016","2016","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","115","Food preparations, flour, malt extract","2017","2017","1000 US$","7","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","166","Fructose and syrup, other","1997","1997","tonnes","18","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","166","Fructose and syrup, other","1997","1997","1000 US$","16","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","626","Fruit, cooked, homogenized preparations","2010","2010","tonnes","16","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","626","Fruit, cooked, homogenized preparations","2010","2010","1000 US$","25","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","620","Fruit, dried nes","1986","1986","tonnes","5","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","620","Fruit, dried nes","1994","1994","tonnes","25","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","620","Fruit, dried nes","1995","1995","tonnes","5","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","620","Fruit, dried nes","1996","1996","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","620","Fruit, dried nes","1998","1998","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","620","Fruit, dried nes","2000","2000","tonnes","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","620","Fruit, dried nes","2003","2003","tonnes","7","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","620","Fruit, dried nes","2006","2006","tonnes","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","620","Fruit, dried nes","2007","2007","tonnes","5","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","620","Fruit, dried nes","2008","2008","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","620","Fruit, dried nes","2009","2009","tonnes","9","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","620","Fruit, dried nes","2010","2010","tonnes","11","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","620","Fruit, dried nes","2011","2011","tonnes","9","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","620","Fruit, dried nes","2012","2012","tonnes","23","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","620","Fruit, dried nes","2013","2013","tonnes","29","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","620","Fruit, dried nes","2014","2014","tonnes","18","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","620","Fruit, dried nes","2015","2015","tonnes","42","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","620","Fruit, dried nes","2016","2016","tonnes","88","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","620","Fruit, dried nes","2017","2017","tonnes","60","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","620","Fruit, dried nes","1986","1986","1000 US$","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","620","Fruit, dried nes","1994","1994","1000 US$","26","","Official data"
